lake,date,chlorophyll_proxy
atitlan,2025-05-13,4.369897842407227
atitlan,2025-05-13,3.749011516571045
atitlan,2025-05-13,4.4654717445373535
atitlan,2025-05-13,4.000594615936279
atitlan,2025-05-13,4.333817481994629
atitlan,2025-05-13,4.622195720672607
atitlan,2025-05-13,3.453890323638916
atitlan,2025-05-13,4.389647960662842
atitlan,2025-05-13,4.307852745056152
atitlan,2025-05-13,3.991795778274536
atitlan,2025-05-13,3.1721506118774414
atitlan,2025-05-13,3.942610025405884
atitlan,2025-05-13,3.185479164123535
atitlan,2025-05-13,3.670747756958008
atitlan,2025-05-13,3.4974770545959473
atitlan,2025-05-13,4.444297790527344
atitlan,2025-05-13,3.669077157974243
atitlan,2025-05-13,2.43678617477417
atitlan,2025-05-13,3.6027374267578125
atitlan,2025-05-13,3.54697847366333
atitlan,2025-05-13,4.15272855758667
atitlan,2025-05-13,3.769286870956421
atitlan,2025-05-13,3.356274366378784
atitlan,2025-05-13,2.6530520915985107
atitlan,2025-05-13,3.940854072570801
atitlan,2025-05-13,0.8402159214019775
atitlan,2025-05-13,3.8918988704681396
atitlan,2025-05-13,4.25773811340332
atitlan,2025-05-13,4.206124782562256
atitlan,2025-05-13,2.890838623046875
atitlan,2025-05-13,4.403347969055176
atitlan,2025-05-13,4.224648952484131
atitlan,2025-05-13,3.8625309467315674
atitlan,2025-05-13,3.7453665733337402
atitlan,2025-05-13,3.994349718093872
atitlan,2025-05-13,4.252415657043457
atitlan,2025-05-13,4.071000099182129
atitlan,2025-05-13,1.9244599342346191
atitlan,2025-05-13,4.5233893394470215
atitlan,2025-05-13,3.8602280616760254
atitlan,2025-05-13,4.1621270179748535
atitlan,2025-05-13,4.4496965408325195
atitlan,2025-05-13,3.0970022678375244
atitlan,2025-05-13,4.244183540344238
atitlan,2025-05-13,3.9044220447540283
atitlan,2025-05-13,3.7525763511657715
atitlan,2025-05-13,4.372233867645264
atitlan,2025-05-13,3.8867034912109375
atitlan,2025-05-13,4.326813220977783
atitlan,2025-05-13,4.515658855438232
atitlan,2025-05-13,2.576604127883911
atitlan,2025-05-13,4.344416618347168
atitlan,2025-05-13,4.002621173858643
atitlan,2025-05-13,4.591192245483398
atitlan,2025-05-13,3.644148588180542
atitlan,2025-05-13,4.324558734893799
atitlan,2025-05-13,3.9897654056549072
atitlan,2025-05-13,3.9044220447540283
atitlan,2025-05-13,3.9769020080566406
atitlan,2025-05-13,3.399383544921875
atitlan,2025-05-13,4.504530429840088
atitlan,2025-05-13,3.3217997550964355
atitlan,2025-05-13,4.206124782562256
atitlan,2025-05-13,3.3385252952575684
atitlan,2025-05-13,4.229767322540283
atitlan,2025-05-13,4.584463596343994
atitlan,2025-05-13,4.071000099182129
atitlan,2025-05-13,4.16482400894165
atitlan,2025-05-13,3.6083426475524902
atitlan,2025-05-13,4.264682292938232
atitlan,2025-05-13,3.7814512252807617
atitlan,2025-05-13,4.155638694763184
atitlan,2025-05-13,4.071000099182129
atitlan,2025-05-13,3.2580432891845703
atitlan,2025-05-13,3.800546884536743
atitlan,2025-05-13,0.4888496398925781
atitlan,2025-05-13,4.071000099182129
atitlan,2025-05-13,4.718771934509277
atitlan,2025-05-13,4.690903186798096
atitlan,2025-05-13,3.852172613143921
atitlan,2025-05-13,4.244183540344238
atitlan,2025-05-13,4.296687602996826
atitlan,2025-05-13,4.219849586486816
atitlan,2025-05-13,3.769286870956421
atitlan,2025-05-13,3.5838682651519775
atitlan,2025-05-13,3.6083426475524902
atitlan,2025-05-13,4.50010347366333
atitlan,2025-05-13,4.659924030303955
atitlan,2025-05-13,3.674865484237671
atitlan,2025-05-13,4.694247722625732
atitlan,2025-05-13,4.249030590057373
atitlan,2025-05-13,3.4367101192474365
atitlan,2025-05-13,4.450118064880371
atitlan,2025-05-13,3.759477376937866
atitlan,2025-05-13,4.185074806213379
atitlan,2025-05-13,4.346374988555908
atitlan,2025-05-13,4.225897789001465
atitlan,2025-05-13,3.690531015396118
atitlan,2025-05-13,2.8434624671936035
atitlan,2025-05-13,3.8115553855895996
atitlan,2025-05-13,2.2549595832824707
atitlan,2025-05-13,4.232455730438232
atitlan,2025-05-13,3.8792922496795654
atitlan,2025-05-13,4.148720741271973
atitlan,2025-05-13,4.203309535980225
atitlan,2025-05-13,4.311820983886719
atitlan,2025-05-13,4.291487216949463
atitlan,2025-05-13,2.8949718475341797
atitlan,2025-05-13,4.071000099182129
atitlan,2025-05-13,4.263382434844971
atitlan,2025-05-13,4.2352375984191895
atitlan,2025-05-13,3.9507241249084473
atitlan,2025-05-13,4.446218490600586
atitlan,2025-05-13,3.929222822189331
atitlan,2025-05-13,3.331646203994751
atitlan,2025-05-13,4.5502777099609375
atitlan,2025-05-13,4.149360656738281
atitlan,2025-05-13,4.456118106842041
atitlan,2025-05-13,4.5502777099609375
atitlan,2025-05-13,3.6243882179260254
atitlan,2025-05-13,4.288151264190674
atitlan,2025-05-13,4.145086765289307
atitlan,2025-05-13,4.309820175170898
atitlan,2025-05-13,3.099250316619873
atitlan,2025-05-13,4.300291538238525
atitlan,2025-05-13,2.7484130859375
atitlan,2025-05-13,4.381948947906494
atitlan,2025-05-13,3.7814512252807617
atitlan,2025-05-13,3.256448745727539
atitlan,2025-05-13,3.828044891357422
atitlan,2025-05-13,4.4591875076293945
atitlan,2025-05-13,3.9973208904266357
atitlan,2025-05-13,4.143393516540527
atitlan,2025-05-13,3.883071184158325
atitlan,2025-05-13,4.5532026290893555
atitlan,2025-05-13,4.071000099182129
atitlan,2025-05-13,3.942610025405884
atitlan,2025-05-13,2.3845858573913574
atitlan,2025-05-13,4.462754249572754
atitlan,2025-05-13,3.9323201179504395
atitlan,2025-05-13,3.110355854034424
atitlan,2025-05-13,4.423513889312744
atitlan,2025-05-13,4.450118064880371
atitlan,2025-05-13,4.071000099182129
atitlan,2025-05-13,2.647435188293457
atitlan,2025-05-13,3.8005473613739014
atitlan,2025-05-13,4.142846584320068
atitlan,2025-05-13,3.6789002418518066
atitlan,2025-05-13,4.651945114135742
atitlan,2025-05-13,3.1070494651794434
atitlan,2025-05-13,4.350376129150391
atitlan,2025-05-13,4.135530471801758
atitlan,2025-05-13,4.51101016998291
atitlan,2025-05-13,4.286520481109619
atitlan,2025-05-13,4.687049388885498
atitlan,2025-05-13,4.155638694763184
atitlan,2025-05-13,3.1920013427734375
atitlan,2025-05-13,3.9911296367645264
atitlan,2025-05-13,4.071000099182129
atitlan,2025-05-13,3.8792922496795654
atitlan,2025-05-13,4.664946556091309
atitlan,2025-05-13,3.901458740234375
atitlan,2025-05-13,3.9911296367645264
atitlan,2025-05-13,3.8238542079925537
atitlan,2025-05-13,4.159580707550049
atitlan,2025-05-13,4.337217807769775
atitlan,2025-05-13,3.9750020503997803
atitlan,2025-05-13,4.15272855758667
atitlan,2025-05-13,3.3790650367736816
atitlan,2025-05-13,4.329686164855957
atitlan,2025-05-13,3.8030738830566406
atitlan,2025-05-13,3.6665446758270264
atitlan,2025-05-13,4.360174179077148
atitlan,2025-05-13,3.617394208908081
atitlan,2025-05-13,1.6689789295196533
atitlan,2025-05-13,3.724804401397705
atitlan,2025-05-13,3.9709627628326416
atitlan,2025-05-13,4.337217807769775
atitlan,2025-05-13,4.616157054901123
atitlan,2025-05-13,4.155638694763184
atitlan,2025-05-13,4.245769500732422
atitlan,2025-05-13,4.25958251953125
atitlan,2025-05-13,3.3185300827026367
atitlan,2025-05-13,2.415802478790283
atitlan,2025-05-13,4.1728620529174805
atitlan,2025-05-13,3.931302547454834
atitlan,2025-05-13,4.711580276489258
atitlan,2025-05-13,3.092925548553467
atitlan,2025-05-13,4.547386646270752
atitlan,2025-05-13,4.322894096374512
atitlan,2025-05-13,4.675786972045898
atitlan,2025-05-13,3.893566131591797
atitlan,2025-05-13,3.6116414070129395
atitlan,2025-05-13,3.419602632522583
atitlan,2025-05-13,4.350376129150391
atitlan,2025-05-13,3.3648414611816406
atitlan,2025-05-13,3.6101808547973633
atitlan,2025-05-13,1.4532384872436523
atitlan,2025-05-13,4.004533767700195
atitlan,2025-05-13,3.7378265857696533
atitlan,2025-05-13,4.401454925537109
atitlan,2025-05-13,4.322343826293945
atitlan,2025-05-13,4.392299175262451
atitlan,2025-05-13,3.9044220447540283
atitlan,2025-05-13,3.6867308616638184
atitlan,2025-05-13,4.071000099182129
atitlan,2025-05-13,3.9565136432647705
atitlan,2025-05-13,4.273581504821777
atitlan,2025-05-13,2.6769180297851562
atitlan,2025-05-13,4.425230979919434
atitlan,2025-05-13,3.968812942504883
atitlan,2025-05-13,3.7560641765594482
atitlan,2025-05-13,4.244183540344238
atitlan,2025-05-13,3.8867034912109375
atitlan,2025-05-13,4.071000099182129
atitlan,2025-05-13,4.293194770812988
atitlan,2025-05-13,3.8340704441070557
atitlan,2025-05-13,2.5884172916412354
atitlan,2025-05-13,3.2860188484191895
atitlan,2025-05-13,3.6027374267578125
atitlan,2025-05-13,3.888468027114868
atitlan,2025-05-13,4.36309814453125
atitlan,2025-05-13,4.5334248542785645
atitlan,2025-05-13,4.377015113830566
atitlan,2025-05-13,4.263382434844971
atitlan,2025-05-13,4.5334248542785645
atitlan,2025-05-13,4.443820476531982
atitlan,2025-05-13,3.9796149730682373
atitlan,2025-05-13,2.1054625511169434
atitlan,2025-05-13,4.2802324295043945
atitlan,2025-05-13,4.567111968994141
atitlan,2025-05-13,3.7628159523010254
atitlan,2025-05-13,4.315924167633057
atitlan,2025-05-13,3.05836820602417
atitlan,2025-05-13,4.1500115394592285
atitlan,2025-05-13,4.366686820983887
atitlan,2025-05-13,3.9165759086608887
atitlan,2025-05-13,4.377016067504883
atitlan,2025-05-13,3.4473185539245605
atitlan,2025-05-13,4.485567569732666
atitlan,2025-05-13,3.72165584564209
atitlan,2025-05-13,3.5738608837127686
atitlan,2025-05-13,3.0497913360595703
atitlan,2025-05-13,4.001623153686523
atitlan,2025-05-13,4.163008689880371
atitlan,2025-05-13,4.4638824462890625
atitlan,2025-05-13,3.869147777557373
atitlan,2025-05-13,4.324559211730957
atitlan,2025-05-13,4.150673866271973
atitlan,2025-05-13,3.836972951889038
atitlan,2025-05-13,4.515658855438232
atitlan,2025-05-13,3.478874683380127
atitlan,2025-05-13,3.8530046939849854
atitlan,2025-05-13,2.3291778564453125
atitlan,2025-05-13,4.499567031860352
atitlan,2025-05-13,4.750368595123291
atitlan,2025-05-13,3.2292585372924805
atitlan,2025-05-13,3.81951904296875
atitlan,2025-05-13,3.8398070335388184
atitlan,2025-05-13,4.148720741271973
atitlan,2025-05-13,3.343939781188965
atitlan,2025-05-13,0.8340659141540527
atitlan,2025-05-13,3.2659201622009277
atitlan,2025-05-13,4.444297790527344
atitlan,2025-05-13,4.4192914962768555
atitlan,2025-05-13,3.123361110687256
atitlan,2025-05-13,3.8005473613739014
atitlan,2025-05-13,4.344416618347168
atitlan,2025-05-13,3.9100518226623535
atitlan,2025-05-13,3.5580673217773438
atitlan,2025-05-13,3.836972951889038
atitlan,2025-05-13,4.456118106842041
atitlan,2025-05-13,4.33870267868042
atitlan,2025-05-13,1.7381339073181152
atitlan,2025-05-13,4.422661304473877
atitlan,2025-05-13,4.241096019744873
atitlan,2025-05-13,3.5634403228759766
atitlan,2025-05-13,3.7368595600128174
atitlan,2025-05-13,4.324559211730957
atitlan,2025-05-13,3.453890323638916
atitlan,2025-05-13,4.462305068969727
atitlan,2025-05-13,3.8310956954956055
atitlan,2025-05-13,0.5923573970794678
atitlan,2025-05-13,3.61596941947937
atitlan,2025-05-13,3.733924627304077
atitlan,2025-05-13,4.278717517852783
atitlan,2025-05-13,3.7299299240112305
atitlan,2025-05-13,3.153765916824341
atitlan,2025-05-13,4.377989768981934
atitlan,2025-05-13,3.9955668449401855
atitlan,2025-05-13,4.574681282043457
atitlan,2025-05-13,2.992516279220581
atitlan,2025-05-13,4.545668601989746
atitlan,2025-05-13,4.207090377807617
atitlan,2025-05-13,3.8425724506378174
atitlan,2025-05-13,4.460517406463623
atitlan,2025-05-13,4.584463596343994
atitlan,2025-05-13,4.283329963684082
atitlan,2025-05-13,4.208070278167725
atitlan,2025-05-13,4.3799567222595215
atitlan,2025-05-13,3.7628159523010254
atitlan,2025-05-13,3.8184099197387695
atitlan,2025-05-13,3.453889846801758
atitlan,2025-05-13,3.9949634075164795
atitlan,2025-05-13,4.071000099182129
atitlan,2025-05-13,4.374128341674805
atitlan,2025-05-13,4.2395920753479
atitlan,2025-05-13,4.071000099182129
atitlan,2025-05-13,3.9113996028900146
atitlan,2025-05-13,4.219849586486816
atitlan,2025-05-13,4.311820983886719
atitlan,2025-05-13,4.271456718444824
atitlan,2025-05-13,4.289806365966797
atitlan,2025-05-13,3.812722682952881
atitlan,2025-05-13,4.33623743057251
atitlan,2025-05-13,4.143949031829834
atitlan,2025-05-13,3.8849053382873535
atitlan,2025-05-13,3.766085624694824
atitlan,2025-05-13,3.28757643699646
atitlan,2025-05-13,4.528059005737305
atitlan,2025-05-13,3.8452720642089844
atitlan,2025-05-13,4.381948947906494
atitlan,2025-05-13,2.7000341415405273
atitlan,2025-05-13,1.0209336280822754
atitlan,2025-05-13,4.071000099182129
atitlan,2025-05-13,4.241096019744873
atitlan,2025-05-13,3.931302547454834
atitlan,2025-05-13,4.250707626342773
atitlan,2025-05-13,4.071000099182129
atitlan,2025-05-13,4.6770172119140625
atitlan,2025-05-13,4.363098621368408
atitlan,2025-05-13,4.250707626342773
atitlan,2025-05-13,4.546431064605713
atitlan,2025-05-13,0.014325141906738281
atitlan,2025-05-13,3.9352867603302
atitlan,2025-05-13,4.320167064666748
atitlan,2025-05-13,2.872312068939209
atitlan,2025-05-13,3.7216546535491943
atitlan,2025-05-13,2.6610937118530273
atitlan,2025-05-13,4.434521198272705
atitlan,2025-05-13,4.415166854858398
atitlan,2025-05-13,3.873331308364868
atitlan,2025-05-13,4.071000099182129
atitlan,2025-05-13,4.403347969055176
atitlan,2025-05-13,4.191578388214111
atitlan,2025-05-13,3.7299299240112305
atitlan,2025-05-13,3.8753581047058105
atitlan,2025-05-13,3.269029140472412
atitlan,2025-05-13,3.7368595600128174
atitlan,2025-05-13,3.9165759086608887
atitlan,2025-05-13,3.144296884536743
atitlan,2025-05-13,4.354494094848633
atitlan,2025-05-13,4.2802324295043945
atitlan,2025-05-13,4.568358421325684
atitlan,2025-05-13,4.645888805389404
atitlan,2025-05-13,3.640336751937866
atitlan,2025-05-13,3.4764657020568848
atitlan,2025-05-13,3.797974109649658
atitlan,2025-05-13,4.209063529968262
atitlan,2025-05-13,3.669077157974243
atitlan,2025-05-13,4.169691562652588
atitlan,2025-05-13,4.071000099182129
atitlan,2025-05-13,1.382420301437378
atitlan,2025-05-13,3.828044891357422
atitlan,2025-05-13,3.987628221511841
atitlan,2025-05-13,2.7484130859375
atitlan,2025-05-13,4.071000099182129
atitlan,2025-05-13,4.071000099182129
atitlan,2025-05-13,3.9165759086608887
atitlan,2025-05-13,4.227166652679443
atitlan,2025-05-13,4.546431064605713
atitlan,2025-05-13,2.0204830169677734
atitlan,2025-05-13,3.9202423095703125
atitlan,2025-05-13,4.2395920753479
atitlan,2025-05-13,3.9813385009765625
atitlan,2025-05-13,0.33309459686279297
atitlan,2025-05-13,3.4836349487304688
atitlan,2025-05-13,3.921427011489868
atitlan,2025-05-13,4.071000099182129
atitlan,2025-05-13,2.9586052894592285
atitlan,2025-05-13,2.0874364376068115
atitlan,2025-05-13,4.359595775604248
atitlan,2025-05-13,4.300291061401367
atitlan,2025-05-13,3.821704864501953
atitlan,2025-05-13,3.198430299758911
atitlan,2025-05-13,4.145668029785156
atitlan,2025-05-13,4.208070278167725
atitlan,2025-05-13,4.227166652679443
atitlan,2025-05-13,3.95369029045105
atitlan,2025-05-13,4.578984260559082
atitlan,2025-05-13,3.6533946990966797
atitlan,2025-05-13,3.965409755706787
atitlan,2025-05-13,4.498232841491699
atitlan,2025-05-13,2.7559292316436768
atitlan,2025-05-13,3.607231378555298
atitlan,2025-05-13,3.669077157974243
atitlan,2025-05-13,4.5502777099609375
atitlan,2025-05-13,3.8184099197387695
atitlan,2025-05-13,4.6880083084106445
atitlan,2025-05-13,3.9730231761932373
atitlan,2025-05-13,3.967703104019165
atitlan,2025-05-13,4.425662994384766
atitlan,2025-05-13,3.412292957305908
atitlan,2025-05-13,3.163048505783081
atitlan,2025-05-13,4.7206573486328125
atitlan,2025-05-13,4.531622886657715
atitlan,2025-05-13,3.8184099197387695
atitlan,2025-05-13,3.2952723503112793
atitlan,2025-05-13,3.6551966667175293
atitlan,2025-05-13,3.5294322967529297
atitlan,2025-05-13,3.9868898391723633
atitlan,2025-05-13,3.412292957305908
atitlan,2025-05-13,4.1587629318237305
atitlan,2025-05-13,4.2006072998046875
atitlan,2025-05-13,4.605690002441406
atitlan,2025-05-13,3.93904972076416
atitlan,2025-05-13,4.277223587036133
atitlan,2025-05-13,3.453890085220337
atitlan,2025-05-13,4.388774394989014
atitlan,2025-05-13,4.441452503204346
atitlan,2025-05-13,2.0056591033935547
atitlan,2025-05-13,4.516554832458496
atitlan,2025-05-13,4.431149005889893
atitlan,2025-05-13,4.578984260559082
atitlan,2025-05-13,4.387040615081787
atitlan,2025-05-13,4.189330577850342
atitlan,2025-05-13,3.5580673217773438
atitlan,2025-05-13,4.163008689880371
atitlan,2025-05-13,3.7814512252807617
atitlan,2025-05-13,4.135971546173096
atitlan,2025-05-13,4.42783784866333
atitlan,2025-05-13,4.071000099182129
atitlan,2025-05-13,4.545162200927734
atitlan,2025-05-13,4.400516510009766
atitlan,2025-05-13,3.628483533859253
atitlan,2025-05-13,3.6138153076171875
atitlan,2025-05-13,2.8160629272460938
atitlan,2025-05-13,3.708468198776245
atitlan,2025-05-13,4.421390056610107
atitlan,2025-05-13,3.2635715007781982
atitlan,2025-05-13,2.809816837310791
atitlan,2025-05-13,3.703850507736206
atitlan,2025-05-13,3.533430576324463
atitlan,2025-05-13,1.5533151626586914
atitlan,2025-05-13,2.5167593955993652
atitlan,2025-05-13,4.15272855758667
atitlan,2025-05-13,4.071000099182129
atitlan,2025-05-13,2.676917552947998
atitlan,2025-05-13,3.226698875427246
atitlan,2025-05-13,3.0970022678375244
atitlan,2025-05-13,2.9205260276794434
atitlan,2025-05-13,2.2894115447998047
atitlan,2025-05-13,3.072357654571533
atitlan,2025-05-13,3.9522244930267334
atitlan,2025-05-13,4.50010347366333
atitlan,2025-05-13,0.1290428638458252
atitlan,2025-05-13,3.4906373023986816
atitlan,2025-05-13,3.602738380432129
atitlan,2025-05-13,3.717367172241211
atitlan,2025-05-13,2.5325732231140137
atitlan,2025-05-13,3.773196220397949
atitlan,2025-05-13,4.707310676574707
atitlan,2025-05-13,3.1147289276123047
atitlan,2025-05-13,0.9299907684326172
atitlan,2025-05-13,2.9888453483581543
atitlan,2025-05-13,0.894622802734375
atitlan,2025-05-13,2.6769165992736816
atitlan,2025-05-13,2.5325732231140137
atitlan,2025-05-13,4.50057315826416
atitlan,2025-05-13,4.578984260559082
atitlan,2025-05-13,4.645362377166748
atitlan,2025-05-13,4.245769500732422
atitlan,2025-05-13,3.717367172241211
atitlan,2025-05-13,4.263382434844971
atitlan,2025-05-13,3.7299299240112305
atitlan,2025-05-13,2.461764335632324
atitlan,2025-05-13,3.9178178310394287
atitlan,2025-05-13,4.071000099182129
atitlan,2025-05-13,4.601612567901611
atitlan,2025-05-13,4.071000099182129
atitlan,2025-05-13,3.9665679931640625
atitlan,2025-05-13,3.144296884536743
atitlan,2025-05-13,2.3845858573913574
atitlan,2025-05-13,3.061195135116577
atitlan,2025-05-13,4.137797832489014
atitlan,2025-05-13,3.6622543334960938
atitlan,2025-05-13,4.498232841491699
atitlan,2025-05-13,4.36309814453125
atitlan,2025-05-13,4.400516510009766
atitlan,2025-05-13,3.8259670734405518
atitlan,2025-05-13,2.576603412628174
atitlan,2025-05-13,2.876635789871216
atitlan,2025-05-13,4.415167331695557
atitlan,2025-05-13,3.9476046562194824
atitlan,2025-05-13,1.583169937133789
atitlan,2025-05-13,3.4122934341430664
atitlan,2025-05-13,4.157960414886475
atitlan,2025-05-13,4.398840427398682
atitlan,2025-05-13,1.4704155921936035
atitlan,2025-05-13,3.2380990982055664
atitlan,2025-05-13,4.189330577850342
atitlan,2025-05-13,3.014040946960449
atitlan,2025-05-13,3.9044220447540283
atitlan,2025-05-13,3.749011516571045
atitlan,2025-05-13,4.071000099182129
atitlan,2025-05-13,3.3940796852111816
atitlan,2025-05-13,3.81951904296875
atitlan,2025-05-13,4.324559211730957
atitlan,2025-05-13,4.177420616149902
atitlan,2025-05-13,3.5704345703125
atitlan,2025-05-13,3.9698994159698486
atitlan,2025-05-13,3.9630119800567627
atitlan,2025-05-13,3.021383285522461
atitlan,2025-05-13,3.269029140472412
atitlan,2025-05-13,2.2590107917785645
atitlan,2025-05-13,4.51101016998291
atitlan,2025-05-13,4.375405311584473
atitlan,2025-05-13,1.992521047592163
atitlan,2025-05-13,4.300291061401367
atitlan,2025-05-13,4.3675971031188965
atitlan,2025-05-13,2.056703567504883
atitlan,2025-05-13,3.279730796813965
atitlan,2025-05-13,4.360174179077148
atitlan,2025-05-13,4.736105918884277
atitlan,2025-05-13,4.596004962921143
atitlan,2025-05-13,3.8662593364715576
atitlan,2025-05-13,4.163907527923584
atitlan,2025-05-13,2.5343127250671387
atitlan,2025-05-13,1.7381339073181152
atitlan,2025-05-13,4.202396392822266
atitlan,2025-05-13,4.520232200622559
atitlan,2025-05-13,3.945983409881592
atitlan,2025-05-13,1.5533151626586914
atitlan,2025-05-13,4.071000099182129
atitlan,2025-05-13,4.2614641189575195
atitlan,2025-05-13,2.7484130859375
atitlan,2025-05-13,4.071000099182129
atitlan,2025-05-13,4.525182247161865
atitlan,2025-05-13,4.147469520568848
atitlan,2025-05-13,4.181114673614502
atitlan,2025-05-13,3.512838125228882
atitlan,2025-05-13,3.9709627628326416
atitlan,2025-05-13,3.9617719650268555
atitlan,2025-05-13,3.0186402797698975
atitlan,2025-05-13,2.695467710494995
atitlan,2025-05-13,3.9973208904266357
atitlan,2025-05-13,3.703850507736206
atitlan,2025-05-13,4.071000099182129
atitlan,2025-05-13,4.607982158660889
atitlan,2025-05-13,3.4603281021118164
atitlan,2025-05-13,3.775493621826172
atitlan,2025-05-13,3.7416398525238037
atitlan,2025-05-13,4.372234344482422
atitlan,2025-05-13,4.293194770812988
atitlan,2025-05-13,4.287332534790039
atitlan,2025-05-13,0.512321949005127
atitlan,2025-05-13,4.071000099182129
atitlan,2025-05-13,2.605285882949829
atitlan,2025-05-13,2.415802478790283
atitlan,2025-05-13,4.257132053375244
atitlan,2025-05-13,4.071000099182129
atitlan,2025-05-13,3.188098430633545
atitlan,2025-05-13,3.5525808334350586
atitlan,2025-05-13,3.8425724506378174
atitlan,2025-05-13,3.310230016708374
atitlan,2025-05-13,3.364840030670166
atitlan,2025-05-13,3.792679786682129
atitlan,2025-05-13,2.8434624671936035
atitlan,2025-05-13,2.540079116821289
atitlan,2025-05-13,4.425230979919434
atitlan,2025-05-13,4.147469520568848
atitlan,2025-05-13,1.9925191402435303
atitlan,2025-05-13,3.4634971618652344
atitlan,2025-05-13,4.071000099182129
atitlan,2025-05-13,3.869147777557373
atitlan,2025-05-13,2.7422027587890625
atitlan,2025-05-13,2.576603412628174
atitlan,2025-05-13,3.6344900131225586
atitlan,2025-05-13,4.19081974029541
atitlan,2025-05-13,4.471956729888916
atitlan,2025-05-13,2.792325496673584
atitlan,2025-05-13,2.826854705810547
atitlan,2025-05-13,3.8238542079925537
atitlan,2025-05-13,2.809816837310791
atitlan,2025-05-13,3.821704626083374
atitlan,2025-05-13,4.071000099182129
atitlan,2025-05-13,2.1256957054138184
atitlan,2025-05-13,3.5969972610473633
atitlan,2025-05-13,3.8930139541625977
atitlan,2025-05-13,4.071000099182129
atitlan,2025-05-13,4.504530429840088
atitlan,2025-05-13,4.51101016998291
atitlan,2025-05-13,3.9178178310394287
atitlan,2025-05-13,4.245769500732422
atitlan,2025-05-13,4.071000099182129
atitlan,2025-05-13,4.1587629318237305
atitlan,2025-05-13,4.366082191467285
atitlan,2025-05-13,3.931302547454834
atitlan,2025-05-13,1.9008526802062988
atitlan,2025-05-13,3.364840030670166
atitlan,2025-05-13,3.3859686851501465
atitlan,2025-05-13,4.1728620529174805
atitlan,2025-05-13,4.50389289855957
atitlan,2025-05-13,1.2672836780548096
atitlan,2025-05-13,2.407334089279175
atitlan,2025-05-13,2.9058637619018555
atitlan,2025-05-13,4.275751113891602
atitlan,2025-05-13,3.839805841445923
atitlan,2025-05-13,4.071000099182129
atitlan,2025-05-13,3.28757643699646
atitlan,2025-05-13,3.997886896133423
atitlan,2025-05-13,2.9888453483581543
atitlan,2025-05-13,4.267336368560791
atitlan,2025-05-13,4.071000099182129
atitlan,2025-05-13,2.174626588821411
atitlan,2025-05-13,3.9698994159698486
atitlan,2025-05-13,3.9904537200927734
atitlan,2025-05-13,4.071000099182129
atitlan,2025-05-13,2.6029341220855713
atitlan,2025-05-13,1.2533841133117676
atitlan,2025-05-13,2.228895902633667
atitlan,2025-05-13,3.980484962463379
atitlan,2025-05-13,2.295639991760254
atitlan,2025-05-13,4.421390056610107
atitlan,2025-05-13,2.826854705810547
atitlan,2025-05-13,2.9556868076324463
atitlan,2025-05-13,4.6864118576049805
atitlan,2025-05-13,3.0186402797698975
atitlan,2025-05-13,4.1513471603393555
atitlan,2025-05-13,1.6998629570007324
atitlan,2025-05-13,2.649580478668213
atitlan,2025-05-13,4.374606132507324
atitlan,2025-05-13,3.9853758811950684
atitlan,2025-05-13,4.071000099182129
atitlan,2025-05-13,4.471956729888916
atitlan,2025-05-13,3.552581310272217
atitlan,2025-05-13,4.439113140106201
atitlan,2025-05-13,2.4426140785217285
atitlan,2025-05-13,4.071000099182129
atitlan,2025-05-13,4.357306480407715
atitlan,2025-05-13,0.9299907684326172
atitlan,2025-05-13,1.6604304313659668
atitlan,2025-05-13,1.9792287349700928
atitlan,2025-05-13,3.8184099197387695
atitlan,2025-05-13,4.192347049713135
atitlan,2025-05-13,2.7369842529296875
atitlan,2025-05-13,3.749011516571045
atitlan,2025-05-13,3.9750020503997803
atitlan,2025-05-13,4.6533613204956055
atitlan,2025-05-13,3.739744186401367
atitlan,2025-05-13,2.441000461578369
atitlan,2025-05-13,3.399383544921875
atitlan,2025-05-13,4.394993305206299
atitlan,2025-05-13,4.609828948974609
atitlan,2025-05-13,0.3695352077484131
atitlan,2025-05-13,3.5660853385925293
atitlan,2025-05-13,3.6116414070129395
atitlan,2025-05-13,3.717367172241211
atitlan,2025-05-13,4.267336368560791
atitlan,2025-05-13,1.276766300201416
atitlan,2025-05-13,2.461765766143799
atitlan,2025-05-13,3.0454487800598145
atitlan,2025-05-13,4.331441402435303
atitlan,2025-05-13,4.654987812042236
atitlan,2025-05-13,1.150937795639038
atitlan,2025-05-13,3.3575117588043213
atitlan,2025-05-13,4.491678714752197
atitlan,2025-05-13,2.4052517414093018
atitlan,2025-05-13,3.9352867603302
atitlan,2025-05-13,3.453890323638916
atitlan,2025-05-13,2.1982455253601074
atitlan,2025-05-13,3.1385254859924316
atitlan,2025-05-13,4.537332534790039
atitlan,2025-05-13,4.407198429107666
atitlan,2025-05-13,1.1405572891235352
atitlan,2025-05-13,1.8565521240234375
atitlan,2025-05-13,4.411137580871582
atitlan,2025-05-13,4.546431064605713
atitlan,2025-05-13,3.7508039474487305
atitlan,2025-05-13,3.3940796852111816
atitlan,2025-05-13,3.350032329559326
atitlan,2025-05-13,3.3648414611816406
atitlan,2025-05-13,4.496377944946289
atitlan,2025-05-13,3.1514148712158203
atitlan,2025-05-13,2.9624743461608887
atitlan,2025-05-13,4.244183540344238
